Date,Counter,Open,High,Low,Close,AdjClose,Volume,Dividends,StockSplits,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,ma25,ma50,ma100,ma200,smooth_close,smooth_troughs,smooth_peaks,smooth_distance,close_troughs,close_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,EPS,PE,ADJEPS,ADJPE,EP1,EP4,HIGH50,HIGH100,HIGH200,dummy1,LOW50,LOW100,LOW200,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,rise_macd,bull_macd,bear_macd,bull_rsi,bear_rsi,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,sp_high,sp_vhigh,sp_uhigh,st_high,st_vhigh,st_uhigh,sp_low,sp_vlow,sp_ulow,st_low,st_vlow,st_ulow,fp_high,fp_vhigh,fp_uhigh,ft_high,ft_vhigh,ft_uhigh,fp_low,fp_vlow,fp_ulow,ft_low,ft_vlow,ft_ulow,rp_high,rp_low,rt_high,rt_low,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2019-09-06,MMIS,0.116,0.1208,0.116,0.1208,0.1208,27000,0.0,0,0.1208,0.1208,0.0,0.0,0.0,,,0.1208,0.1208,0.1208,0.1208,0.12276,,,,,,122.39,-6.96,,,,,,,329.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,27000,0.0,0.0,2700000.0,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2019-09-12,MMIS,0.1257,0.1305,0.1257,0.1305,0.1305,60000,0.0,0,0.12229,0.12152,0.00077,0.00015,0.00062,,,0.12155,0.12118,0.12099,0.1209,0.12665,,,,,,115.56,-6.96,,,,,,,325.0,134.0,,,,,,,0.0097,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0.0028,0.0056,0.0065,0.0037,0.0028,0.0009,1,1,1,,0.15,,,,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,27000,60000,0.0,2700000.0,222.21,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2019-09-20,MMIS,0.1305,0.1353,0.1305,0.1353,0.1353,80000,0.0,0,0.12429,0.12254,0.00175,0.00047,0.00128,,,0.1226,0.12173,0.12128,0.12104,0.1305,,,,,,109.19,-6.96,,,,,,,319.0,134.0,,,,,,,0.0048,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0.0069,0.0132,0.0156,0.0087,0.0063,0.0024,1,1,1,,0.15,,,,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,27000,60000,80000,2700000.0,222.21,91.95,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2019-10-01,MMIS,0.1353,0.1353,0.1353,0.1353,0.1353,10000,0.0,0,0.12599,0.12348,0.0025,0.00088,0.00162,,,0.12358,0.12227,0.12155,0.12118,0.13432,,,,,,103.24,-6.96,,,,,,,312.0,134.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0.0109,0.0203,0.024,0.0131,0.0094,0.0037,1,1,1,,0.15,,,,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,60000,80000,10000,222.21,91.95,-10.18,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,10000.0,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2019-10-15,MMIS,0.1353,0.1353,0.1353,0.1353,0.1353,90000,0.0,0,0.12742,0.12436,0.00306,0.00132,0.00174,,,0.12448,0.12278,0.12183,0.12132,0.13805,,,,,,97.75,-6.96,,,,,,,302.0,134.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0.0146,0.0265,0.0316,0.017,0.0119,0.0051,1,1,1,,0.15,,,,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,80000,10000,90000,91.95,-10.18,20.0,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2019-10-22,MMIS,0.1402,0.1402,0.1402,0.1402,0.1402,30000,0.0,0,0.12939,0.12553,0.00385,0.00182,0.00203,,,0.12569,0.12346,0.12219,0.12151,0.14167,,,,,,92.71,-6.96,,,,,,,297.0,134.0,,,,,,,0.0049,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0.0195,0.035,0.0418,0.0223,0.0155,0.0068,1,1,1,,0.15,,,,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,10000,90000,30000,-10.18,20.0,-27.78,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,30000.0,,,,,p2n,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2019-11-11,MMIS,0.145,0.145,0.145,0.145,0.145,48000,0.0,0,0.13179,0.12698,0.00481,0.00242,0.00239,,,0.12718,0.12431,0.12264,0.12174,0.14519,,,,,,88.03,-6.96,,,,,,,283.0,134.0,,,,,,,0.0048,0.0,,,,,,,,,,,,100.0,,,,,,,,,,0,0,0,,0,0,0,0.0257,0.0454,0.0544,0.0287,0.0197,0.009,1,1,1,,0.15,,,,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,90000,30000,48000,20.0,-27.78,29.23,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48000.0,,,,,,p2n,p2n,n2p,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2019-11-21,MMIS,0.145,0.145,0.145,0.145,0.145,37000,0.0,0,0.13382,0.12831,0.00551,0.00304,0.00247,,,0.12855,0.12512,0.12308,0.12198,0.1487,,,,,,83.59,-6.96,,,,,,,275.0,134.0,,,,,,,0.0,0.0,,,,,,,,,,,,100.0,,,,,,,,,,0,0,0,,0,0,0,0.0314,0.0547,0.0657,0.0343,0.0233,0.011,1,1,1,,0.15,,,,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,30000,48000,37000,-27.78,29.23,-31.55,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,37000.0,,,p2n,p2n,n2p,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2019-12-03,MMIS,0.15,0.155,0.15,0.155,0.155,110000,0.0,0,0.13708,0.13029,0.00679,0.00379,0.003,,,0.13058,0.12629,0.12372,0.1223,0.15224,,,,,,79.32,-6.96,,,,,,,267.0,134.0,,,,,,,0.01,0.0,,,,,,,,,,,,100.0,100.0,,,,,,,,,0,0,0,,0,0,0,0.0399,0.0686,0.0828,0.0429,0.0287,0.0142,1,1,1,,0.15,,,,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,48000,37000,110000,29.23,-31.55,69.56,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110000.0,,,,p2n,p2n,n2p,p2n,n2p,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2019-12-04,MMIS,0.155,0.16,0.155,0.16,0.16,150000,0.0,0,0.14061,0.13249,0.00812,0.00466,0.00346,,,0.13285,0.12761,0.12443,0.12268,0.15598,,,,,,75.02,-6.96,,,,,,,266.0,134.0,,,,,,,0.005,0.0,,,,,,,,,,,,100.0,100.0,,,,,,,,,0,0,0,,0,0,0,0.0493,0.0842,0.1017,0.0524,0.0349,0.0175,1,1,1,,0.15,,,,,,,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0,0,0.0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,37000,110000,150000,-31.55,69.56,52.31,0,0,0,0,0,0.0,0,0,100.0,100,100,0.0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,0,0,0,100.0,100,100,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,p2n,p2n,n2p,p2n,n2p,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
