Date,Counter,Open,High,Low,Close,AdjClose,Volume,Dividends,StockSplits,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,macd_avg5,macd_avg10,macd_avg15,macd_avg20,ma25,ma50,ma100,ma200,smooth_close,smooth_troughs,smooth_peaks,smooth_distance,close_troughs,close_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v7,v6,v5,v4,v3,v2,v1,v7p,v6p,v5p,v4p,v3p,v2p,v1p,rise_macd,bull_macd,bear_macd,bull_rsi,bear_rsi,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,mp_avg1,mp_avg2,mp_avg3,mt_avg1,mt_avg2,mt_avg3,sp_avg1,sp_avg2,sp_avg3,st_avg1,st_avg2,st_avg3,fp_avg1,fp_avg2,fp_avg3,ft_avg1,ft_avg2,ft_avg3,rp_avg1,rp_avg2,rp_avg3,rt_avg1,rt_avg2,rt_avg3,min_mpavg3,max_mpavg3,min_mtavg3,max_mtavg3,min_spavg3,max_spavg3,min_stavg3,max_stavg3,min_fpavg3,max_fpavg3,min_ftavg3,max_ftavg3,min_rpavg3,max_rpavg3,min_rtavg3,max_rtavg3,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,sp_high,sp_vhigh,sp_uhigh,st_high,st_vhigh,st_uhigh,sp_low,sp_vlow,sp_ulow,st_low,st_vlow,st_ulow,fp_high,fp_vhigh,fp_uhigh,ft_high,ft_vhigh,ft_uhigh,fp_low,fp_vlow,fp_ulow,ft_low,ft_vlow,ft_ulow,spavg_high,spavg_vhigh,spavg_uhigh,stavg_high,stavg_vhigh,stavg_uhigh,spavg_low,spavg_vlow,spavg_ulow,stavg_low,stavg_vlow,stavg_ulow,fpavg_high,fpavg_vhigh,fpavg_uhigh,ftavg_high,ftavg_vhigh,ftavg_uhigh,fpavg_low,fpavg_vlow,fpavg_ulow,ftavg_low,ftavg_vlow,ftavg_ulow,rp_high,rp_low,rt_high,rt_low,rpavg_high,rpavg_low,rtavg_high,rtavg_low,mp_positives,mt_positives,mpavg_positives,mtavg_positives,lives_up,lives_down,life5,life4,life3,life2,life1
2019-08-30,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.28359,0.28345,0.00013,7e-05,6e-05,,,0.0001,0.00014,0.00015,0.00015,0.28345,0.28382,0.28481,0.28585,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,264.0,10.0,22.0,51.0,,,,,0.0,0.0,7e-05,0.0,,,,,,100.0,100.0,,,,,,,-0.0203,-0.0136,-0.024,-0.0037,0.0067,-0.0104,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,2,0,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,-0.005,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
2019-09-03,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.2836,0.28347,0.00013,8e-05,5e-05,,,8e-05,0.00013,0.00015,0.00015,0.28347,0.28382,0.28478,0.28583,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,262.0,10.0,22.0,51.0,,,,,0.0,0.0,7e-05,0.0,,,,,,,,,,,,,,-0.0201,-0.0131,-0.0236,-0.0035,0.007,-0.0105,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,2,0,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,-0.005,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
2019-09-04,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.28362,0.28349,0.00013,9e-05,4e-05,,,7e-05,0.00011,0.00014,0.00014,0.28349,0.28381,0.28476,0.28581,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,261.0,10.0,22.0,51.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-0.02,-0.0127,-0.0232,-0.0032,0.0073,-0.0105,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,2,0,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,-0.005,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
2019-09-05,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.28363,0.2835,0.00013,0.0001,3e-05,,,5e-05,9e-05,0.00013,0.00013,0.2835,0.28381,0.28474,0.28579,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,260.0,10.0,22.0,51.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-0.0198,-0.0124,-0.0229,-0.0031,0.0074,-0.0105,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,2,0,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,-0.005,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
2019-09-06,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.28364,0.28352,0.00012,0.0001,2e-05,,,4e-05,8e-05,0.00012,0.00013,0.28352,0.28381,0.28472,0.28577,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,259.0,10.0,22.0,51.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-0.0196,-0.012,-0.0225,-0.0029,0.0076,-0.0105,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,2,0,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,-0.005,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
2019-09-10,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.28365,0.28353,0.00012,0.00011,1e-05,,,3e-05,6e-05,0.00011,0.00012,0.28353,0.2838,0.2847,0.28575,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,257.0,10.0,22.0,51.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-0.0195,-0.0117,-0.0222,-0.0027,0.0078,-0.0105,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,2,0,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,-0.005,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
2019-09-11,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.28366,0.28355,0.00011,0.00011,1e-05,,,2e-05,5e-05,9e-05,0.00012,0.28355,0.2838,0.28468,0.28573,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,256.0,10.0,22.0,51.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-0.0193,-0.0113,-0.0218,-0.0025,0.008,-0.0105,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,2,0,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,-0.005,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
2019-09-12,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.28367,0.28356,0.00011,0.00011,0.0,,,1e-05,4e-05,8e-05,0.00011,0.28356,0.28379,0.28466,0.28571,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,255.0,10.0,22.0,51.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-0.0192,-0.011,-0.0215,-0.0023,0.0082,-0.0105,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,2,0,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,-0.005,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
2019-09-13,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.28367,0.28357,0.0001,0.00011,-0.0,,,1e-05,3e-05,6e-05,0.0001,0.28357,0.28379,0.28464,0.28569,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,254.0,10.0,22.0,51.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-0.019,-0.0107,-0.0212,-0.0022,0.0083,-0.0105,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,0,2,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
2019-09-17,CETECH,0.2837,0.2837,0.2837,0.2837,0.2837,0,0.0,0,0.28368,0.28358,0.0001,0.00011,-1e-05,,,0.0,2e-05,5e-05,9e-05,0.28358,0.28379,0.28462,0.28567,0.2837,,,0.0007,,,231.34,-8.3,4.29,-16.57,,,,,252.0,10.0,22.0,51.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,-0.0188,-0.0104,-0.0209,-0.0021,0.0084,-0.0105,,,,,,-0.15,,,0.0,0.0,0,0.283,0.0,0.0,,,,2019-08-13,,,0,0,0,0,270000,50000,50000,0.0,0.0,0.0,0.0,27000000.0,18.52,15.62,0,0,2,0,0,0.0,0.0,0.0,-0.001,100.0,100.0,0.0,0.0,0.0,-0.00069,100.0,100.0,0,0,0,100,100,100,0,0,0,100.0,100,100,0.0,0,0,100,100,100,,,,2019-08-01,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.66633,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,,,Life.Empty,Life.Empty,Life.BullEnd,Life.BearStart,Life.Bear
