Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2000-01-03,0.77124,,,,,0.7696,0.7696,0.7696,0.7696,0.7696,0.7696,0.0,0.0,0.0,,,1.4,-4.22,52.74,-9.0,5.19,-11.42,4.23,-23.54,8.0,9.0,17.0,18.0,9.0,20.0,8.0,35.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,1965019.6502,0.0,0.0,196501965.02,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2000-01-04,0.77447,,,,0.814,0.77302,0.77134,0.77048,0.77004,0.77643,0.77289,0.00354,0.00071,0.00283,,,0.97,-4.22,52.74,-9.0,5.19,-11.42,4.23,-23.54,7.0,9.0,17.0,18.0,9.0,20.0,8.0,35.0,0.0444,0.0,,,,,,,,,,,,,,,,0.013,0.0254,0.0298,0.0168,0.0124,0.0044,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.814,0.0,0.0,0.0,0.0,0.0,2000-01-04,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,1965019.6502,4626046.2605,0.0,196501965.02,235.42,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2000-01-05,0.7775,,,,,0.77446,0.77214,0.7709,0.77026,0.7788,0.77429,0.00451,0.00147,0.00304,,0.005,0.58,-4.22,52.74,-9.0,5.19,-11.42,4.23,-23.54,6.0,9.0,17.0,18.0,9.0,20.0,8.0,35.0,-0.0,-0.0222,,,,,,,,,,,,,,,,0.0188,0.0356,0.042,0.0232,0.0168,0.0064,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.814,0.0,0.0,0.0,0.0,0.0,2000-01-04,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1965019.6502,4626046.2605,1779017.7902,196501965.02,235.42,26.99,0.005,0.0,0.0,100.0,100.0,100.0,0.00147,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-05,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,369,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2000-01-06,0.77999,,,0.777,,0.77466,0.77233,0.77102,0.77033,0.77852,0.77449,0.00403,0.00198,0.00205,,,0.26,-4.22,52.74,-9.0,5.19,-11.42,4.23,-23.54,5.0,9.0,17.0,18.0,9.0,20.0,8.0,35.0,-0.0,-0.0148,,,,,,,,,,,,,,,,0.02,0.0364,0.0433,0.0233,0.0164,0.0069,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.814,0.0,0.0,0.777,0.0,0.0,2000-01-04,1999-01-01,1999-01-01,2000-01-06,1999-01-01,1999-01-01,4626046.2605,1779017.7902,669006.6901,235.42,26.99,-15.48,0.005,0.0,0.0,100.0,100.0,100.0,0.00147,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-05,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,369,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,-669006.6901,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2000-01-11,0.78162,,,,0.781,0.77512,0.77266,0.77121,0.77043,0.77885,0.77495,0.0039,0.00236,0.00154,,,0.05,-4.22,52.74,-9.0,5.19,-11.42,4.23,-23.54,2.0,9.0,17.0,18.0,9.0,20.0,8.0,35.0,0.0037,0.0,,,,,,,,,,,,,,,,0.0223,0.0391,0.0469,0.0246,0.0168,0.0078,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.781,0.814,0.0,0.777,0.0,0.0,2000-01-11,2000-01-04,1999-01-01,2000-01-06,1999-01-01,1999-01-01,1779017.7902,669006.6901,621006.2101,26.99,-15.48,-56.62,0.005,0.0,0.0,100.0,100.0,100.0,0.00147,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-05,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,369,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,621006.2101,,,,p2n,n2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2000-01-12,0.78216,,,,,0.7747,0.77254,0.77118,0.77042,0.77743,0.77455,0.00288,0.00247,0.00041,,,-0.02,-4.22,52.74,-9.0,5.19,-11.42,4.23,-23.54,1.0,9.0,17.0,18.0,9.0,20.0,8.0,35.0,-0.0,-0.0111,,,,,,,,,,,,,,,,0.0212,0.0352,0.0428,0.0216,0.014,0.0076,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.781,0.814,0.0,0.777,0.0,0.0,2000-01-11,2000-01-04,1999-01-01,2000-01-06,1999-01-01,1999-01-01,669006.6901,621006.2101,396003.96,-15.48,-56.62,-45.06,0.005,0.0,0.0,100.0,100.0,100.0,0.00147,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-05,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,369,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2n,n2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,,
2000-01-13,0.7816,,0.782,0.766,,0.77402,0.77228,0.77108,0.77038,0.77566,0.77391,0.00174,0.00232,-0.00058,0.002,,-4.17,52.74,-9.0,5.19,-11.42,4.23,-23.54,6.73,9.0,17.0,18.0,9.0,20.0,8.0,35.0,10.0,-0.0,-0.0037,,,,,,,,,,,,28.79509,,,,0.019,0.0294,0.0364,0.0174,0.0104,0.007,0,0,0,,,,,0.15,,,,0.782,0.0,0.0,0.0,0.0,0.0,2000-01-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.781,0.814,0.0,0.766,0.777,0.0,2000-01-11,2000-01-04,1999-01-01,2000-01-13,2000-01-06,1999-01-01,621006.2101,396003.96,837008.3701,-56.62,-45.06,9.96,0.005,0.0,0.0,0.002,100.0,100.0,0.00147,0.0,0.0,0.00232,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-05,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,369,0,0,377,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-837008.3701,,,,,,p2n,n2n,n2p,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,,
2000-01-14,0.78017,,,,0.81,0.77681,0.77377,0.77185,0.77077,0.78099,0.77661,0.00438,0.00273,0.00164,,0.004,-4.0,52.74,-9.0,5.19,-11.42,4.23,-23.54,6.73,8.0,17.0,18.0,9.0,20.0,8.0,35.0,10.0,0.0444,0.0,,,,,,,,,,,,39.03319,,,,0.03,0.0496,0.0604,0.0304,0.0196,0.0108,1,1,1,,0.15,,,,,,,0.782,0.0,0.0,0.0,0.0,0.0,2000-01-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.81,0.781,0.814,0.766,0.777,0.0,2000-01-14,2000-01-11,2000-01-04,2000-01-13,2000-01-06,1999-01-01,396003.96,837008.3701,1299012.9901,-45.06,9.96,36.57,0.004,0.005,0.0,0.002,100.0,100.0,0.00273,0.00147,0.0,0.00232,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-14,2000-01-05,1999-01-01,2000-01-13,1999-01-01,1999-01-01,9,369,0,377,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,p2n,n2n,n2p,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.Bull,,
2000-01-17,0.77795,,,0.773,,0.77654,0.77375,0.77188,0.7708,0.7798,0.77636,0.00344,0.00288,0.00057,0.003,,-3.72,52.74,-9.0,5.19,-11.42,4.23,-23.54,6.73,7.0,17.0,18.0,9.0,20.0,8.0,35.0,10.0,-0.0,-0.037,,,,,,,,,,,,41.66667,36.49832,,,0.0295,0.0466,0.0574,0.0279,0.0171,0.0108,1,1,1,,0.15,,,,,,,0.782,0.0,0.0,0.0,0.0,0.0,2000-01-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.81,0.781,0.814,0.773,0.766,0.777,2000-01-14,2000-01-11,2000-01-04,2000-01-17,2000-01-13,2000-01-06,837008.3701,1299012.9901,777007.7701,9.96,36.57,15.05,0.004,0.005,0.0,0.003,0.002,100.0,0.00273,0.00147,0.0,0.00288,0.00232,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-14,2000-01-05,1999-01-01,2000-01-17,2000-01-13,1999-01-01,9,369,0,4,377,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,p2n,n2n,n2p,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.Bull,,
2000-01-18,0.77483,,,,0.796,0.778,0.77461,0.77235,0.77104,0.78222,0.77778,0.00444,0.00319,0.00125,,,-3.33,52.74,-9.0,5.19,-11.42,4.23,-23.54,6.73,6.0,17.0,18.0,9.0,20.0,8.0,35.0,10.0,0.0222,0.0,,,,,,,,,,,,56.06061,45.58682,,56.061,0.0357,0.0565,0.0696,0.0339,0.0208,0.0131,1,1,1,,0.15,,,,,,,0.782,0.0,0.0,0.0,0.0,0.0,2000-01-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.796,0.81,0.781,0.773,0.766,0.777,2000-01-18,2000-01-14,2000-01-11,2000-01-17,2000-01-13,2000-01-06,1299012.9901,777007.7701,939009.3901,36.57,15.05,3.5,0.004,0.005,0.0,0.003,0.002,100.0,0.00273,0.00147,0.0,0.00288,0.00232,100.0,56.061,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-14,2000-01-05,1999-01-01,2000-01-17,2000-01-13,1999-01-01,9,369,0,4,377,0,2000-01-18,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,p2n,n2n,n2p,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.Bull,,
