Date,Counter,Open,High,Low,Close,AdjClose,Volume,Dividends,StockSplits,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,macd_avg5,macd_avg10,macd_avg15,macd_avg20,ma25,ma50,ma100,ma200,smooth_close,smooth_troughs,smooth_peaks,smooth_distance,close_troughs,close_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v7,v6,v5,v4,v3,v2,v1,v7p,v6p,v5p,v4p,v3p,v2p,v1p,rise_macd,bull_macd,bear_macd,bull_rsi,bear_rsi,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,mp_avg1,mp_avg2,mp_avg3,mt_avg1,mt_avg2,mt_avg3,sp_avg1,sp_avg2,sp_avg3,st_avg1,st_avg2,st_avg3,fp_avg1,fp_avg2,fp_avg3,ft_avg1,ft_avg2,ft_avg3,rp_avg1,rp_avg2,rp_avg3,rt_avg1,rt_avg2,rt_avg3,min_mpavg3,max_mpavg3,min_mtavg3,max_mtavg3,min_spavg3,max_spavg3,min_stavg3,max_stavg3,min_fpavg3,max_fpavg3,min_ftavg3,max_ftavg3,min_rpavg3,max_rpavg3,min_rtavg3,max_rtavg3,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,sp_high,sp_vhigh,sp_uhigh,st_high,st_vhigh,st_uhigh,sp_low,sp_vlow,sp_ulow,st_low,st_vlow,st_ulow,fp_high,fp_vhigh,fp_uhigh,ft_high,ft_vhigh,ft_uhigh,fp_low,fp_vlow,fp_ulow,ft_low,ft_vlow,ft_ulow,spavg_high,spavg_vhigh,spavg_uhigh,stavg_high,stavg_vhigh,stavg_uhigh,spavg_low,spavg_vlow,spavg_ulow,stavg_low,stavg_vlow,stavg_ulow,fpavg_high,fpavg_vhigh,fpavg_uhigh,ftavg_high,ftavg_vhigh,ftavg_uhigh,fpavg_low,fpavg_vlow,fpavg_ulow,ftavg_low,ftavg_vlow,ftavg_ulow,rp_high,rp_low,rt_high,rt_low,rpavg_high,rpavg_low,rtavg_high,rtavg_low,mp_positives,mt_positives,mpavg_positives,mtavg_positives,lives_up,lives_down,life5,life4,life3,life2,life1
2020-03-17,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29674,0.29458,0.00216,0.00276,-0.0006,,,-0.0006,-0.00052,-0.00034,-8e-05,0.29478,0.28976,0.28278,0.27661,0.297,,,0.012,,,1.01,,,,,,,,196.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1315,0.12,0.1817,0.0502,-0.0115,0.0617,0.15,,,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,0,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,,-0.005,Life.BullStart,Life.BullRetrace,Life.BullStart,Life.Bull,Life.BullStart
2020-03-18,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29678,0.29476,0.00202,0.00261,-0.00059,,,-0.0006,-0.00055,-0.0004,-0.00015,0.29495,0.29004,0.28306,0.27681,0.297,,,0.012,,,1.01,,,,,,,,195.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1323,0.1189,0.1814,0.0491,-0.0134,0.0625,,,0.15,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,1,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,,,Life.BullRetrace,Life.BullStart,Life.Bull,Life.BullStart,Life.BullRetrace
2020-03-19,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29682,0.29493,0.00189,0.00247,-0.00058,,,-0.0006,-0.00057,-0.00045,-0.00023,0.29511,0.29032,0.28334,0.27701,0.297,,,0.012,,,1.01,,,,,,,,194.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1331,0.1177,0.181,0.0479,-0.0154,0.0633,,,0.15,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,1,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,,,Life.BullRetrace,Life.BullStart,Life.Bull,Life.BullStart,Life.BullRetrace
2020-03-20,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29684,0.29508,0.00176,0.00233,-0.00056,,,-0.00059,-0.00058,-0.00049,-0.00029,0.29525,0.29058,0.28361,0.27721,0.297,,,0.012,,,1.01,,,,,,,,193.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1337,0.1164,0.1804,0.0467,-0.0173,0.064,,,0.15,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,1,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,,,Life.BullRetrace,Life.BullStart,Life.Bull,Life.BullStart,Life.BullRetrace
2020-03-23,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29687,0.29522,0.00164,0.00219,-0.00055,,,-0.00058,-0.00058,-0.00052,-0.00035,0.29539,0.29083,0.28387,0.27741,0.297,,,0.012,,,1.01,,,,,,,,192.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1342,0.1152,0.1798,0.0456,-0.019,0.0646,0.15,,,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,1,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0.005,,Life.BullStart,Life.Bull,Life.BullStart,Life.BullRetrace,Life.BullStart
2020-03-24,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29689,0.29536,0.00153,0.00206,-0.00053,,,-0.00056,-0.00058,-0.00054,-0.0004,0.29551,0.29107,0.28413,0.2776,0.297,,,0.012,,,1.01,,,,,,,,191.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1347,0.1138,0.1791,0.0444,-0.0209,0.0653,0.15,,,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,1,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0.005,,Life.BullStart,Life.Bull,Life.BullStart,Life.BullRetrace,Life.BullStart
2020-03-25,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29691,0.29548,0.00143,0.00193,-0.0005,,,-0.00054,-0.00057,-0.00055,-0.00044,0.29563,0.2913,0.28439,0.27779,0.297,,,0.012,,,1.01,,,,,,,,190.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1351,0.1124,0.1784,0.0433,-0.0227,0.066,0.15,,,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,1,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0.005,,Life.BullStart,Life.Bull,Life.BullStart,Life.BullRetrace,Life.BullStart
2020-03-26,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29692,0.29559,0.00133,0.00181,-0.00048,,,-0.00052,-0.00056,-0.00055,-0.00047,0.29573,0.29153,0.28464,0.27799,0.297,,,0.012,,,1.01,,,,,,,,189.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1354,0.1109,0.1774,0.042,-0.0245,0.0665,0.15,,,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,1,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0.005,,Life.BullStart,Life.Bull,Life.BullStart,Life.BullRetrace,Life.BullStart
2020-03-27,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29693,0.29569,0.00124,0.0017,-0.00046,,,-0.0005,-0.00055,-0.00055,-0.00049,0.29583,0.29174,0.28488,0.27817,0.297,,,0.012,,,1.01,,,,,,,,188.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1357,0.1095,0.1766,0.0409,-0.0262,0.0671,0.15,,,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,1,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0.005,,Life.BullStart,Life.Bull,Life.BullStart,Life.BullRetrace,Life.BullStart
2020-03-30,SGBHD,0.297,0.297,0.297,0.297,0.297,0,0.0,0,0.29694,0.29579,0.00115,0.00159,-0.00044,,,-0.00048,-0.00053,-0.00055,-0.00051,0.29592,0.29195,0.28512,0.27836,0.297,,,0.012,,,1.01,,,,,,,,187.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1359,0.108,0.1756,0.0397,-0.0279,0.0676,0.15,,,,,,,,0.287,0.0,0,0.277,0,0,2020-02-07,,,2020-02-12,,,0,19000,10000,15000,10000,40000,220000,0.0,1900000.0,52.63,51.72,22.73,74.07,234.04,1,0,1,0,0,0.005,0.005,0.0,0.001,100.0,100.0,0.00405,0.00477,0.0,0.00296,100.0,100.0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2020-02-25,2020-01-31,,2020-02-12,,,,,,,,,,,,,,,,,,,,,0.00333,0.00167,0.0,66.667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0.005,,Life.BullStart,Life.Bull,Life.BullStart,Life.BullRetrace,Life.BullStart
